experiment_id,year,author,name,model_id,x,y,uncertainty,error
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",POLIMI_1212_C1C3,5,0.3644770304048021,0.17073254000068797,0.8081027570592071,0.10259081030502368
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",POLIMI_1212_C1C3,5,0.475130874948576,0.09162048584533396,0.9338901020068638,0.035343227971184894
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",POLIMI_1212_C1C3,5,0.5063506827472675,0.06395267093635698,0.9793816414190749,0.011022847861494683
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",POLIMI_1212_C1C3,5,0.5505727516451061,0.08413843618927913,0.9327548103816858,0.035950169926028154
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",POLIMI_1212_C1C3,5,0.5811691603833219,0.061498015822683126,0.9689675811147158,0.01659034257281379
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",POLIMI_1212_C1C3,5,0.6452259162751672,0.05558655242679149,0.9671778791102837,0.0175471409927674
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",POLIMI_1212_C1C3,5,0.7311461996448173,0.01520499129115598,0.9745200520560346,-0.013621917991326957
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",POLIMI_1212_C1C3,5,0.8050722421144496,0.015927298086626223,0.9906976687614168,-0.004973149613131337
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",POLIMI_1212_C1C3,5,0.82822738219654,0.0188951397780084,0.9991069786341149,0.00047742106213644053
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",POLIMI_1212_C1C3,5,0.9955057275163613,0.006486214796119165,0.9887688304762455,0.006004332133477082
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",POLIMI_1212_C1C3,5,1.0,0.0,0.9999999999999999,4.163336342344337e-17
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.0,1.0,0.9999999999999998,1.1102230246251565e-16
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.016138704670574437,0.9451550221756831,0.8836915681502027,0.0621800297175652
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.04102145668757989,0.7109565979660634,0.9842662588277098,0.008411466633175047
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.08976759826859652,0.5638757052976987,0.7544516533134181,0.1312734016892969
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.1061101066150559,0.43985855521891476,0.9039923663001116,0.05132695387279934
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.1494710138659974,0.3805546317909554,0.8124170597604007,0.10028432688069866
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.1710624541541674,0.3852107503078253,0.7477370992736543,0.13486309130244462
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.18106801030588907,0.36242089770160635,0.7644287613573296,0.12593950744965193
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.2181197186154314,0.28978086692641003,0.8082831839299879,0.10249435170775287
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.24159151840118337,0.28254054422848485,0.785641480057498,0.11459890678821225
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.33033549448319843,0.13973687925331268,0.9403134397688327,0.03190922644117558
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.3644770304048021,0.17073254000068797,0.8506523106946878,0.07984325479726759
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.475130874948576,0.09162048584533396,0.9326840777034303,0.03598798455361775
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.5063506827472675,0.06395267093635698,0.9702995419058282,0.015878258674365583
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.5505727516451061,0.08413843618927913,0.917020381159675,0.04436200439970625
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.5811691603833219,0.061498015822683126,0.9494647937678097,0.02701679126203744
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.6452259162751672,0.05558655242679149,0.9436725720770202,0.030113389772875684
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.7311461996448173,0.01520499129115598,0.9975112433252036,-0.0013305223149984117
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.8050722421144496,0.015927298086626223,0.9900097750728231,0.005340906699346091
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.82822738219654,0.0188951397780084,0.9815433525438447,0.009867168433604495
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,0.9955057275163613,0.006486214796119165,0.9882475182238184,0.006283032575332502
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",CRECK_1800_PAH,12,1.0,0.0,1.0,6.938893903907228e-18
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.0,1.0,0.9999999999999992,4.440892098500626e-16
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.016138704670574437,0.9451550221756831,0.8833391720391085,0.062368425350725176
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.04102145668757989,0.7109565979660634,0.983370536271087,0.008890331787693051
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.08976759826859652,0.5638757052976987,0.7528367683952997,0.13213674057713204
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.1061101066150559,0.43985855521891476,0.9023282829288394,0.05221659490597774
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.1494710138659974,0.3805546317909554,0.8106425597693054,0.10123299810276976
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.1710624541541674,0.3852107503078253,0.7459632810233718,0.13581139805683845
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.18106801030588907,0.36242089770160635,0.7626552590283519,0.12688764530832775
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.2181197186154314,0.28978086692641003,0.8065324592373124,0.103430312340069
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.24159151840118337,0.28254054422848485,0.7840237792278949,0.11546375109966125
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.33033549448319843,0.13973687925331268,0.9390915358454454,0.03256247247897237
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.3644770304048021,0.17073254000068797,0.8495808117574828,0.0804160923353387
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.475130874948576,0.09162048584533396,0.9322054436613998,0.0362438686583552
